subplot_id,year,mean.height.mean,height.2,mean.height.median,mean.height.var,mean.height.rms,transect.length,can.max.ht,moch,can.max.ht.median,vai.mean,vai.sd,vai.median,vai.column.max,vai.max.ht.mean,vai.max.ht.sd,vai.max.ht.median,vai.max,vai.mean.peak,vai.peak.sd,vai.peak.median,deep.gaps,deep.gap.fraction,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,median.ht,sky.fraction,cover.fraction,max.ht,scan.density,rumple,clumping.index,enl,fhd,gini,mean.intensity,median.intensity,sd.intensity,max.intensity,min.intensity,skew.intensity,kurtosis.intensity,p10,p25,p50,p75,p90,
B01E,2023,7.419436414,5.121524415,5.639371316,26.23001234,8.978992078,40,28.889,13.27435,11.6,6.750405229,1.995501467,8,8,6.525,6.255202963,4,7.780383318,3.525118047,1.68273568,3.294618436,0,0,0.7975,1218.586862,21.54177481,27.46886965,9.515910869,4.408016684,4.925902814,2.173,4.737288789,95.26271121,28.889,324.15,8.4,0.730871259,15.2778784,2.681423939,9.018864576,1.234346912,76.45436138,75,19.37745879,134,9,-0.017277231,3.063086281,1.311,1.595,2.173,4.02425,13.427
B01E,2023,10.81518269,4.227513718,11.08451558,17.87187224,11.59281036,40,29.739,16.991025,17.15,7.716230577,1.013760123,8,8,10.65,6.419321795,13,6.524266306,3.450768587,1.178722005,3.363554105,0,0,0.757258065,1026.57832,24.48888966,20.66089552,6.426533665,6.276833158,5.405330763,3.259,1.237559498,98.7624405,29.739,289,6.875,0.881577976,19.23179792,2.976885521,10.09896302,1.703373062,78.89782685,77,24.1591009,141,9,-0.181279188,2.446287928,1.473,2.198,3.258,10.448,14.539
B01W,2023,5.131647447,3.472187594,4.512246944,12.05608669,6.171587319,40,29.044,8.648725,5.663,7.098834044,1.985474895,8,8,5.025,5.035705843,4,7.372472307,4.042606253,1.712128447,4.141630438,0,0,0.8325,702.3340448,10.06493632,24.51593567,6.872633295,2.791695816,2.150236688,2.165,5.401073246,94.59892675,29.044,358.85,5.2,0.646839908,8.912640635,2.296875202,7.737740564,1.347427885,74.18756446,73,14.54479982,123,10,0.055884528,3.621027123,1.282,1.567,2.164,3.403,4.644
B01W,2023,4.78141538,2.676717887,4.345559961,7.164818645,5.463298565,40,30.265,9.595875,6.7495,6.72440258,1.8942169,8,8,3.575,2.395374817,3,7.628936256,3.528661794,1.47483774,3.293322413,0,0,0.822580645,724.6351884,12.04551066,24.07365493,7.697574337,2.955800838,2.696628211,2.412,4.505579339,95.49442066,30.265,356.35,5.25,0.640926951,9.55011839,2.251968477,7.679194332,1.368071179,75.57169104,74,15.4238653,126,8,-0.013606147,3.959809629,1.2421,1.52275,2.412,3.335,4.626
B02E,2023,6.371400779,3.933012625,6.184082811,15.46858831,7.461676855,40,28.843,12.26175,11.9015,4.410467636,2.775728218,3.916894957,8,4.875,4.484660465,2.5,5.296156642,2.152170506,1.450823207,1.979088062,0,0,0.7925,262.8507562,10.05909469,12.71476977,6.953372333,5.267502549,4.188341041,3.712,22.26346251,77.73653749,28.843,397.525,7.825,0.84833027,15.62919082,2.695730556,9.062688485,1.389107059,78.63033099,79,18.41882472,134,13,-0.440323491,3.158246939,1.229,1.542,3.712,8.696,11.34
B02E,2023,4.649797577,3.339381341,3.495900811,11.15146774,5.70028934,40,27.6,8.707825,4.496,6.076956478,2.334044616,7.123485313,8,3.625,3.310337344,3,7.572333907,3.826638148,1.764679174,3.838304956,0,0,0.840517241,617.1970485,9.665776825,22.88601771,8.162482767,3.22095577,3.428543164,2.081,8.30017452,91.69982548,27.6,358.25,6.425,0.677729124,9.493758669,2.256388033,7.486279806,1.265382565,74.17813642,73,15.6930326,132,10,-0.035084426,3.606942388,1.23,1.42,2.081,3.297,6.058
B02W,2023,10.49566873,7.617460048,9.888761881,58.02569758,12.91255657,40,31.058,18.019775,23.1605,4.481380071,3.035008406,3.379981371,8,9,8.473185457,5,6.946434042,2.103532715,1.896979304,1.432528022,0,0,0.73671875,1719.001512,25.62887313,32.59083266,11.98949618,7.871808541,8.087404756,2.9705,27.00350695,72.99649305,31.058,385.075,7.025,0.942403213,25.46961202,2.677188119,9.198433998,1.27225691,73.92793594,73,20.06848234,130,10,-0.183863732,3.121274876,1.289,1.631,2.968,15.042,20.8744
B02W,2023,11.76881976,7.564861157,10.47437699,57.22712432,13.93920961,40,31.288,20.9332,26.0345,4.410871738,2.901770805,4.215147522,8,9.525,8.91264587,5.5,5.944397151,1.885628443,1.578279167,1.451259377,0,0,0.71875,2009.167879,30.22347646,33.10150071,10.28241606,7.729164128,8.051828146,2.823,23.20438623,76.79561377,31.288,410.5,7.85,0.936036248,25.44169611,2.89899632,9.981924544,1.303682739,71.82294146,72,19.5263729,131,7,-0.213473869,3.270207262,1.312,1.738,2.823,13.667,19.242
B03E,2023,3.76296741,1.969393903,3.290984854,3.878512344,4.235737629,40,30.164,6.96765,3.999,6.589122675,2.174669304,8,8,2.825,1.550640893,2,7.604868186,3.902233455,1.740511935,4.237811322,0,0,0.839516129,259.9199567,5.581171025,15.12516071,7.292534492,2.578284095,2.321136476,2.085,6.587982833,93.41201717,30.164,349.625,5.825,0.633037039,9.215964626,1.825035277,6.217254895,1.202427736,75.41404395,75,13.12416482,120,8,-0.116954922,3.910343174,1.261,1.52,2.085,2.96925,3.684
B03E,2023,3.528309495,1.470059503,3.25329888,2.161074943,3.815234719,40,27.367,7.651025,4.032,6.67228059,2.280875967,8,8,3,1.632993162,3,8,4.184991959,1.91221342,4.431000274,0,0,0.828571429,189.0656886,4.887260135,12.85225183,7.388608583,2.272687445,1.743601047,1.749,5.926439972,94.07356003,27.367,360.375,5.825,0.543242034,8.206589492,1.749102621,5.788371609,1.219336906,76.16310121,76,14.56809747,123,10,-0.102608874,3.703226994,1.295,1.471,1.748,2.54,3.741
B03W,2023,3.696407151,2.470907271,2.933991059,6.105382741,4.429015015,40,30.29,8.509025,3.939,5.645034969,2.859406605,7.136490248,8,2.75,2.204308136,2,7.67723944,3.274971231,1.831294721,3.408574943,1,0.025,0.877419355,483.8735866,8.254752392,20.38952303,9.13101941,2.26855069,1.911992761,1.867,21.44244627,78.55755373,30.29,399.1,7.775,0.618718947,6.677456647,1.655457742,5.646464442,1.167235283,73.06245513,74,13.52353858,124,7,-0.624588428,4.857713741,1.296,1.538,1.866,2.515,3.18
B03W,2023,4.249366289,2.874122626,3.451916308,8.260580871,5.10991,40,31.557,9.994325,3.9125,6.073859072,2.459561614,8,8,2.95,2.319924844,3,7.942514849,3.829607821,2.062342803,3.934549299,0,0,0.843939394,773.2490041,12.5908448,24.79354011,11.03382773,3.003949614,3.761395232,2.023,8.869279091,91.13072091,31.557,334.425,6.7,0.7058366,12.29316338,1.728314078,5.965786642,1.18429098,73.23510586,74,14.65475598,130,13,-0.601656184,4.784707141,1.361,1.6335,2.023,2.716,4.019
B04E,2023,4.750162039,2.50853043,4.280970558,6.292724918,5.357186407,40,25.664,9.181675,9.083,5.491573641,2.654860043,6.51557274,8,4.05,3.522455437,2.5,8,3.280976628,1.891789165,3.166232715,0,0,0.819444444,113.5666277,6.662430388,8.317370317,5.969291228,3.379635523,2.954877873,1.947,13.28233151,86.71766849,25.664,343.25,6.95,0.767293674,10.79948878,2.242747909,7.27791709,1.270897601,79.21861872,78,17.58941089,135,6,-0.300208536,3.339650735,1.226,1.571,1.946,3.968,8.286
B04E,2023,6.330039915,2.87003095,5.557686856,8.237077651,6.935456441,40,26.094,9.8442,8.3345,7.500477537,1.110339872,8,8,5.2,2.954353589,5,6.956568069,3.848838945,1.26258451,3.835471176,0,0,0.810185185,471.5679191,10.3284518,19.10212037,6.376904322,4.044017008,3.083512353,3.204,1.054922974,98.94507703,26.094,298.725,5.875,0.813041391,12.37120989,2.47058126,8.058308243,1.360475265,79.64080217,79,17.13924625,131,9,-0.120809311,3.305333465,1.463,2.173,3.204,4.6415,7.2894
B04W,2023,5.832778476,3.906317413,4.775261117,15.25931573,6.992791831,40,25.72,10.36315,6.6525,6.426590696,2.633602495,8,8,5.025,5.380341711,3,5.797606648,3.281610375,1.669061549,3.175773067,0,0,0.783333333,774.4092778,15.52073576,23.09796613,8.541386042,3.397472531,3.334566284,2.247,11.17857927,88.82142073,25.72,341.85,8.125,0.749949639,12.3047191,2.461351975,7.99267172,1.332001703,76.84103451,77,16.99178306,133,8,-0.263196482,3.475301252,1.3065,1.638,2.246,3.68375,6.3455
B04W,2023,5.334648863,3.522121309,4.175518542,12.40533852,6.368177411,40,27.306,9.898475,6.2855,5.748031423,2.583504629,7.255529986,8,4.45,4.355662392,3,7.640201529,3.119488893,1.819577146,3.216650853,0,0,0.790178571,573.9488901,11.42697783,21.05642581,8.188386695,3.869797869,4.206005614,2.475,11.79502729,88.20497271,27.306,329.925,7.1,0.770439662,12.75698776,2.370379417,7.839097078,1.302503569,78.55826745,77,16.62141327,130,12,-0.204714895,3.215128822,1.247,1.588,2.475,4.358,6.892
C01E,2023,8.916546128,4.01533863,9.832432268,16.12294431,9.758312639,40,19.496,12.68775,15.5035,6.782704958,2.309834525,8,8,8.5,5.237928735,7,6.172454282,3.212028462,1.512546086,2.967413161,1,0.025,0.695,313.4063901,12.29140674,12.74078924,5.757182661,6.280927776,4.001060216,5.1075,8.203530633,91.79646937,19.496,313.1,6.15,0.947222283,16.54697054,2.807892458,8.340028337,1.331752068,77.34528368,79,18.24478428,128,8,-0.536137016,3.482963689,1.994,3.239,5.105,9.152,11.928
C01E,2023,9.004732666,4.288576156,8.064935079,18.39188545,9.950743625,40,23.027,12.328625,11.2685,7.231881441,1.413371446,8,8,8.725,4.338187616,9,7.541325966,3.979583107,1.723423053,3.80094613,0,0,0.744791667,89.41523061,6.809562243,6.560875907,6.342555336,6.66388204,4.407432945,4.793,1.845682903,98.1543171,23.027,277.8,4.6,0.907574575,16.5130674,2.713066434,8.509987148,1.555594549,80.60796184,83,17.23643818,124,10,-0.732455704,3.697599155,2.394,3.1915,4.793,10.1895,12.4984
C01W,2023,10.1752476,4.907506013,10.25550101,24.08361526,11.27019026,40,20.468,14.880575,16.0985,6.044961304,2.609016585,7.854411814,8,9.875,5.987968707,12,7.930338591,2.847892432,1.689945025,2.491175682,1,0.025,0.696428571,283.913643,12.13510336,11.68986353,5.171998011,7.490795336,5.309643554,6.1215,12.33235198,87.66764802,20.468,305.825,5.225,0.958624022,18.16848282,2.845480178,8.590113946,1.305583109,79.63097015,82,20.32946772,129,9,-0.661395444,3.086746626,1.579,2.411,6.109,11.892,15.0368
C01W,2023,8.273888419,3.925154619,8.639746425,15.40683878,9.136678685,40,18.599,11.316025,11.946,6.421142597,2.320691708,8,8,8.225,4.89629635,9,7.281430866,3.418424549,1.81254997,3.186493941,0,0,0.72,206.4040417,9.891616755,10.41921109,5.466379979,5.714596456,4.532405851,3.3495,7.652743142,92.34725686,18.599,320.925,5.075,0.920097411,15.22330097,2.651278037,7.749971553,1.501592372,77.22599156,78,17.603396,122,10,-0.478300781,3.150531003,1.4674,2.142,3.349,9.361,13.0286
C02E,2023,7.122933942,5.581666745,4.324033006,31.15500365,9.006237644,40,27.531,15.647925,20.282,4.231415729,2.694248825,3.454135351,8,4.725,5.764557937,3,7.118588971,2.327514499,1.925843852,1.635630142,0,0,0.74137931,1416.23828,25.31729621,27.84372089,9.774440834,5.858690558,6.91550627,2.525,23.50952674,76.49047326,27.531,406.875,7.55,0.884721241,19.54821894,2.320020811,7.691594327,1.229801961,69.64331057,71,17.92995868,120,8,-0.585669984,3.482245809,1.366,1.774,2.525,5.67925,20.5627
C02E,2023,8.555881634,5.335674915,7.378825661,28.46942679,10.04792524,40,26.418,18.159825,20.35,3.844955219,3.119353665,2.602579982,8,6.75,6.796492308,3,7.952548331,1.999427776,2.004247115,1.250527119,0,0,0.726851852,1865.0653,30.39080179,30.68329295,7.445823871,5.618766645,6.388983268,2.257,34.66503518,65.33496482,26.418,408.75,6.325,0.92078414,20.60738811,2.371705558,7.765072139,1.245954167,67.34001311,69,18.88070517,120,8,-0.469324375,3.149240888,1.309,1.613,2.251,6.81725,17.0864
C02W,2023,8.978291476,6.869801757,7.183357402,47.19417619,11.25273476,40,28.933,16.19075,14.3305,4.344567942,2.990568637,4.440584579,8,7.725,7.964625315,4,7.548423438,2.494245555,2.258741484,1.58977264,0,0,0.77,692.8574802,15.12239088,21.54462286,10.17865444,6.017305176,6.262493149,3.189,25.69011042,74.30988958,28.933,416.725,8.625,0.940930173,22.53727811,2.502222649,8.419936206,1.314729731,76.17742066,76,17.77038894,132,9,-0.483647859,3.510780026,1.427,1.81675,3.189,8.1605,13.0659
C02W,2023,9.834113043,6.594546344,9.560989216,43.48804149,11.79451651,40,27.546,16.42245,15.4485,3.184739834,3.059315107,2.1076764,8,8.65,6.486870369,9.5,7.595844971,1.753260036,1.960417894,1.08274868,4,0.1,0.787931035,628.286627,15.21160459,19.92219146,10.2103448,7.976439311,6.284138674,7.452,43.72723707,56.27276293,27.546,446.3,8.7,0.960147143,22.90537472,2.641378062,8.758432821,1.369131676,75.45514289,78,18.88690157,122,7,-0.783940364,3.488268721,1.5477,2.37,7.452,10.73,14.8649
C03E,2023,6.233773003,4.020239083,5.177054878,16.16232228,7.390412037,40,22.498,10.20955,6.7735,4.563003264,3.042232799,4.845173079,8,5.65,5.299008132,4,7.239032065,2.367281408,1.986494157,1.871786746,0,0,0.75,381.6171899,11.19353504,16.01005819,7.207448757,4.785871226,4.618703911,3.072,27.67857143,72.32142857,22.498,383.725,5.4,0.842712657,13.64105209,2.443063413,7.606298165,1.497271359,68.74443543,69,18.89369766,123,9,-0.292204059,3.122534233,1.296,1.926,3.071,4.766,14.6418
C03E,2023,7.45954135,4.879256477,6.474493865,23.80714377,8.880130761,40,25.568,14.3072,17.628,3.882438485,3.240319279,2.715275102,8,7.15,6.28612636,5,7.762048324,1.773908859,1.788988413,1.006286589,2,0.05,0.735185185,448.8079662,15.16667703,14.79120935,7.893920349,5.703134161,5.310510657,3.018,40.33866206,59.66133794,25.568,448.95,6.55,0.929820789,19.90170316,2.637508889,8.549067203,1.335734725,67.41770143,69,20.77998032,130,7,-0.192906464,2.817733875,1.488,1.938,3.0175,8.20475,14.817
C03W,2023,5.298431936,2.651042339,4.763646925,7.028025485,5.909797444,40,22.219,7.146625,5.7265,7.363354933,1.818376649,8,8,4.975,3.812849396,4.5,7.040750134,4.1737579,1.664602504,4.369891142,0,0,0.80326087,210.2966498,5.865006264,13.26266758,5.009596149,3.16662503,2.359395679,2.532,3.905462999,96.094537,22.219,322.75,4.95,0.70906666,8.63722647,2.282812571,7.078882572,1.397738847,72.83662608,72,13.26501281,117,11,-0.131352761,3.426226558,1.41,1.671,2.529,3.662,5.49
C03W,2023,5.381966172,3.312086944,4.141608306,10.96991992,6.297716396,40,24.518,9.715225,6.277,6.113619294,2.515356311,8,8,4.775,3.832970997,3,7.832544924,3.56259383,2.225619031,3.611924098,0,0,0.782692308,154.3583484,7.131901637,10.17321618,7.916390655,3.517858585,3.162867508,2.249,10.77322188,89.22677812,24.518,347.05,6.95,0.843480332,14.63495702,2.170481024,6.944253357,1.290012788,72.18026167,71,14.51169398,126,14,-0.303780166,4.034378339,1.359,1.6005,2.248,4.137,7.933
C04E,2023,6.148457385,3.775256233,5.505592606,14.25255963,7.190255478,40,20.572,10.740825,10.7695,4.70417068,3.233495269,5.157641663,8,5.5,4.076197323,5,6.606379618,2.740182832,1.946128209,2.558187923,2,0.05,0.778409091,58.03711576,4.970870458,5.773002915,5.66803182,4.434640133,3.283341266,3.2005,27.2802539,72.7197461,20.572,362.475,5.975,0.905053232,14.47468595,2.300915602,6.957809852,1.567832264,78.40170778,78,18.30257537,127,8,-0.497181342,3.352076467,1.6424,2.075,3.199,5.885,8.305
C04E,2023,4.716664151,2.559147548,4.141011231,6.549236172,5.350927581,40,16.414,7.052025,5.4055,6.28689839,2.427730086,8,8,4.525,3.289357353,4,6.346660477,3.513203314,1.639558216,3.2518288,0,0,0.751470588,28.63606909,3.344988403,4.176975182,3.916693533,3.396986387,2.676259868,2.55,8.173076923,91.82692308,16.414,338.125,3.7,0.820995269,9.330610911,2.186249261,6.117419764,1.6056947,77.00104712,76,16.24170231,129,8,-0.183602186,3.671505452,1.246,1.46475,2.55,4.472,5.9853
C04W,2023,13.00177283,4.374646063,13.81705514,19.13752817,13.70055425,40,21.671,17.788125,19.3905,7.245492695,1.412831095,8,8,12.95,6.416924737,14.5,7.847645059,3.216599474,1.403048417,3.091217101,0,0,0.660869565,603.0980651,20.23486828,13.91575261,4.549279803,9.461081287,5.960584817,8.674,2.351860358,97.64813964,21.671,272.25,4.9,0.931607195,18.82134571,2.902045453,8.92661915,1.669880516,81.40615298,87,21.78529205,128,9,-0.784279171,2.975001217,1.897,3.87,8.673,14.3465,18.055
C04W,2023,12.52005165,4.887388281,13.46349548,23.88656421,13.41793924,40,21.321,16.9015,19.5275,6.859515319,2.32844396,8,8,12.375,7.069934537,15.5,8,3.382251228,1.876752453,3.063173034,0,0,0.693181818,824.8364787,20.83112623,19.77120782,5.275433704,8.680630729,6.258616256,5.724,7.782780483,92.21721952,21.321,272.2,4.175,0.953157561,18.70189841,2.779789307,8.505300502,1.088594348,79.57243922,81,21.81482593,126,8,-0.579905862,2.795829161,1.745,3.494,5.722,15.738,17.585
D01E,2023,9.246119578,2.868542636,9.369248561,8.228536852,9.670240467,40,18.083,12.233525,12.303,7.322647453,1.633183629,8,8,9.5,4.050957468,9,8,3.656816465,1.527153348,3.52236363,0,0,0.694736842,112.5928595,7.603848866,7.400968987,3.972212934,6.699801569,3.373543728,5.556,2.903379343,97.09662066,18.083,262.75,4.425,0.897970529,14.02397082,2.624656865,7.598308843,1.898096908,85.8777451,90,18.54014797,133,12,-1.062140612,4.153863322,3.6828,4.475,5.554,8.214,12.127
D01E,2023,9.257929032,3.039186344,8.770947643,9.236653632,9.732162517,40,18.569,12.677325,12.59,6.574458219,2.282930338,8,8,9.65,4.009923588,10,6.88834467,3.26005405,1.699596563,3.1735138,0,0,0.68125,191.5356577,9.335752385,10.21662298,3.882350123,6.960060109,3.980176717,6.3375,8.117154812,91.88284519,18.569,298.875,3.775,0.941745573,16.3667254,2.705236261,7.903330217,1.91869909,81.53415301,87,21.37971666,126,9,-0.749141874,3.00888842,2.475,3.234,6.332,10.366,12.674
D01W,2023,8.618402452,3.342304839,7.923190858,11.17100164,9.228682865,40,20.365,12.199825,11.608,7.406114107,1.398088107,8,8,9.375,4.683235239,9,6.640947437,3.469809049,1.254244862,3.358919105,0,0,0.694047619,256.5853345,11.6636004,10.97933332,4.638278454,5.408392082,3.832417315,4.278,1.892977137,98.10702286,20.365,305.2,5.475,0.846129228,13.82067378,2.741608463,8.262708224,1.627146627,78.71308052,81,18.62843922,125,9,-0.66882986,3.232680489,1.855,2.629,4.277,6.322,10.8904
D01W,2023,9.777490592,4.732979256,10.6409862,22.40109263,10.83699163,40,19.068,12.860175,15.229,5.161944863,3.135923646,5.946533723,8,10.325,5.902574406,9.5,7.253101699,2.331120992,1.712871327,2.238491189,3,0.075,0.69875,264.9198547,11.22803993,11.78350431,5.88759789,7.872148538,5.177013799,6.621,28.23184153,71.76815847,19.068,340.875,4.85,0.953551368,16.90858806,2.774282643,8.17861724,1.613283236,77.16019219,80,21.18785645,128,7,-0.638599868,2.937663504,2.6282,3.475,6.617,10.6935,16.7684
D02E,2023,5.529481202,3.25223614,4.324792141,10.57703991,6.394355032,40,22.104,9.4557,7.647,3.382203823,3.114516999,1.651617564,8,4.7,3.39834047,4,6.371988524,1.828004136,1.678610971,1.098019673,1,0.025,0.801086957,52.19712298,4.49451762,5.656539078,6.704616462,3.996215161,3.279265743,2.776,39.65772237,60.34227763,22.104,473.425,4.775,0.910938421,14.39149119,1.994347851,6.174019486,1.367850908,70.3525035,72,18.60144578,129,7,-0.671587469,3.615108968,1.524,1.934,2.775,4.742,8.0974
D02E,2023,9.174435654,5.190489028,8.015423595,26.94117635,10.5089446,40,20.939,13.81555,16.522,3.773487552,3.084452909,2.144752715,8,8.15,6.070314485,6.5,6.214566307,2.083024766,1.864698632,1.191538559,0,0,0.748863636,210.0299962,9.158664122,11.2316013,6.140106288,7.003905679,5.336414913,5.4155,35.88528678,64.11471322,20.939,401.125,4.575,0.965727066,18.57778623,2.787578458,8.478736126,1.223499989,77.74640218,79,21.98391864,127,7,-0.520576579,2.866680656,1.5698,2.385,5.412,10.151,16.0962
D03E,2023,8.81055118,5.234907726,8.333515232,27.4042589,10.2149383,40,21.809,13.079525,12.3825,4.125512981,2.986702416,3.527182903,8,7.8,6.136064052,6,6.22562409,2.302755514,1.941019301,1.657005789,1,0.025,0.744565217,342.1964888,10.93334888,14.92174156,6.892199035,7.445786206,5.826627407,5.552,28.54458737,71.45541263,21.809,346.075,4.675,0.971078752,19.98733261,2.795661995,8.617132509,1.739701352,81.72016586,84,19.03566385,125,10,-0.822701413,3.753408494,1.3774,2.374,5.549,10.343,17.8958
D03E,2023,13.07791832,5.072777915,12.48548644,25.73307577,14.00434562,40,23.042,17.276425,17.6865,3.881325437,2.890659654,3.169918635,8,12,5.665912469,12.5,6.356875839,1.913327243,1.610190683,1.432908168,0,0,0.735416667,212.9389311,9.760332434,10.84780355,4.559696615,11.9132626,6.154190371,12.275,35.45835587,64.54164413,23.042,369.925,3.175,0.940011278,18.54974123,2.82685378,8.86874105,1.415621342,80.0983555,86,22.69889312,132,7,-0.788579815,2.972416873,3.6035,5.453,12.249,17.63325,19.418
D03W,2023,7.171960277,4.247940305,6.778886015,18.04499683,8.308482781,40,18.335,8.356675,7.6015,5.886707147,3.008489924,8,8,7.15,4.537874799,7,7.671508041,3.332610353,2.11956508,3.371265543,2,0.05,0.778947368,36.23241164,3.783051791,4.681979366,5.058051917,5.278431917,3.927014658,4.025,17.272793,82.727207,18.335,345.9,5.05,0.914895815,12.57754011,2.544239792,7.400714733,1.826012704,81.2239993,82,17.69049648,140,10,-0.592806109,3.468255755,1.7388,2.374,4.024,7.0355,10.4374
D03W,2023,5.624280399,4.044964314,4.75575903,16.3617363,6.898204324,40,19.13,8.4585,8.2565,4.859918377,3.514480856,7.450482235,8,5.075,4.932298055,2.5,7.995957402,2.815506705,2.251046916,3.105831986,4,0.1,0.7975,125.1121916,6.446245794,9.141012346,5.56969949,4.034129376,3.359785218,2.379,33.45459187,66.54540813,19.13,391.85,6.225,0.909656957,12.61730769,2.470942915,7.29238951,1.411733046,75.29222212,76,16.22303012,120,10,-0.626112914,4.039848831,1.3231,1.7855,2.379,5.23975,9.6539
D04E,2023,4.284826218,2.845003936,4.042804509,8.094047394,5.123615122,40,13.149,5.909925,5.3825,3.123261348,3.07712729,2.1800529,8,3.75,2.933012803,3,6.292319933,1.731045196,1.799810843,0.974349184,6,0.15,0.741071429,12.44063303,1.885753814,2.980698842,3.868887618,3.55273385,2.178630299,2.807,43.09493001,56.90506999,13.149,425.175,4.1,0.914705707,9.884814292,2.141046171,5.516075117,1.746537951,75.13116279,76,18.14079202,122,11,-0.513939922,3.40107021,1.368,2.08,2.804,4.738,6.529
