"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Plot","Species","Sample","Filename_date","Timestamp","Comments"
1,"15:09:39",175.5,0,2.22,0.0177,192,0.22,1.2,24.88,6,1.42,1,2.84,20.87,24.88,20.07,402.79,400.02,19.601,19.86,78.02,79.04,500.6,1999,0,98.54,-5.18,0.0655,0.0214,0.00919,0.0263,0.00643,1,-0.22,2.74,1,0,0.16,111115,"A01E_acpe_01_08022018","A01E","acpe","01","08022018",2018-08-02 15:06:58,"15:07:05 in NE #2784; "
4,"10:42:38",176,0,0.498,0.00437,212,0.048,1.06,24.23,6,1.42,1,2.84,21.25,24.23,20.06,400.71,400.09,20.022,20.078,77.89,78.11,500.3,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_03_07252018","D02W","pist","03","07252018",2018-07-25 10:39:47,"10:39:52 near NW; "
5,"10:42:39",177.5,0,0.383,0.00409,244,0.045,1.06,24.24,6,1.42,1,2.84,21.25,24.24,20.06,400.58,400.1,20.024,20.077,77.89,78.1,500.3,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_03_07252018","D02W","pist","03","07252018",2018-07-25 10:39:47,"10:39:52 near NW; "
1,"10:46:55",170,0,0.47,0.00338,172,0.037,1.05,24.19,6,1.42,1,2.84,21.27,24.19,20.06,400.45,399.87,19.987,20.03,77.66,77.83,500.2,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_04_07252018","D02W","pist","04","07252018",2018-07-25 10:44:11,"10:44:20 near NW ; "
2,"10:46:56",171,0,0.5,0.00332,154,0.0363,1.05,24.19,6,1.42,1,2.84,21.27,24.19,20.06,400.5,399.88,19.988,20.03,77.66,77.82,500.3,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_04_07252018","D02W","pist","04","07252018",2018-07-25 10:44:11,"10:44:20 near NW ; "
3,"10:46:57",172.5,0,0.45,0.00322,171,0.0353,1.06,24.2,6,1.42,1,2.84,21.27,24.2,20.06,400.48,399.93,19.988,20.03,77.66,77.82,500.3,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_04_07252018","D02W","pist","04","07252018",2018-07-25 10:44:11,"10:44:20 near NW ; "
4,"10:46:58",173.5,0,0.459,0.00325,169,0.0356,1.05,24.18,6,1.42,1,2.84,21.28,24.18,20.06,400.5,399.93,19.99,20.031,77.66,77.82,500.3,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_04_07252018","D02W","pist","04","07252018",2018-07-25 10:44:11,"10:44:20 near NW ; "
5,"10:46:59",174.5,0,0.42,0.00309,177,0.0338,1.05,24.18,6,1.42,1,2.84,21.28,24.18,20.06,400.47,399.95,19.992,20.031,77.67,77.82,500.4,2000,0,98.62,-2.04,0.283,0.0592,0.00188,0.0584,0.00128,1,-0.22,2.74,1,0,0.16,111115,"D02W_pist_04_07252018","D02W","pist","04","07252018",2018-07-25 10:44:11,"10:44:20 near NW ; "
1,"15:20:40",264.5,0,3.43,0.0282,197,0.418,1.43,23.9,6,1.42,1,2.84,20.74,23.9,20.06,404.06,399.75,15.255,15.748,60.9,62.87,500.3,2000,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_01_07262018","D03E","acru","01","07262018",2018-07-26 15:16:27,"15:16:36 near SW; "
2,"15:20:41",265.5,0,3.48,0.0284,194,0.42,1.43,23.9,6,1.42,1,2.84,20.74,23.9,20.06,404.1,399.72,15.252,15.748,60.89,62.87,500.3,2000,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_01_07262018","D03E","acru","01","07262018",2018-07-26 15:16:27,"15:16:36 near SW; "
3,"15:20:42",266.5,0,3.51,0.0284,193,0.42,1.43,23.9,6,1.42,1,2.84,20.74,23.9,20.06,404.14,399.73,15.252,15.748,60.89,62.87,500.3,2000,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_01_07262018","D03E","acru","01","07262018",2018-07-26 15:16:27,"15:16:36 near SW; "
4,"15:20:43",267.5,0,3.47,0.0285,196,0.422,1.43,23.9,6,1.42,1,2.84,20.74,23.9,20.06,404.1,399.73,15.252,15.75,60.89,62.88,500.3,2000,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_01_07262018","D03E","acru","01","07262018",2018-07-26 15:16:27,"15:16:36 near SW; "
5,"15:20:44",268.5,0,3.49,0.0286,196,0.424,1.43,23.91,6,1.42,1,2.84,20.74,23.91,20.06,404.11,399.72,15.25,15.75,60.88,62.88,500.3,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_01_07262018","D03E","acru","01","07262018",2018-07-26 15:16:27,"15:16:36 near SW; "
1,"15:25:50",225.5,0,6.74,0.0503,176,0.724,1.4,24.22,6,1.42,1,2.84,20.83,24.22,20.06,408.49,400.06,15.792,16.646,62.7,66.09,500.3,2000,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_02_07262018","D03E","acru","02","07262018",2018-07-26 15:22:15,"15:22:22 near SE; "
2,"15:25:51",226.5,0,6.67,0.0504,178,0.724,1.4,24.21,6,1.42,1,2.84,20.83,24.21,20.06,408.4,400.06,15.789,16.643,62.69,66.08,500.3,2000,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_02_07262018","D03E","acru","02","07262018",2018-07-26 15:22:15,"15:22:22 near SE; "
3,"15:25:52",227.5,0,6.63,0.0502,179,0.723,1.4,24.21,6,1.42,1,2.84,20.83,24.21,20.06,408.33,400.03,15.787,16.639,62.68,66.06,500.3,2000,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_02_07262018","D03E","acru","02","07262018",2018-07-26 15:22:15,"15:22:22 near SE; "
4,"15:25:53",228.5,0,6.56,0.0505,182,0.726,1.4,24.2,6,1.42,1,2.84,20.83,24.2,20.06,408.25,400.03,15.781,16.636,62.65,66.05,500.4,2000,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_02_07262018","D03E","acru","02","07262018",2018-07-26 15:22:15,"15:22:22 near SE; "
5,"15:25:54",229.5,0,6.52,0.0506,184,0.727,1.4,24.2,6,1.42,1,2.84,20.83,24.2,20.06,408.16,399.99,15.776,16.633,62.63,66.03,500.4,2000,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_02_07262018","D03E","acru","02","07262018",2018-07-26 15:22:15,"15:22:22 near SE; "
1,"15:38:53",247,0,3.15,0.0244,184,0.384,1.52,24.35,6,1.42,1,2.84,20.65,24.35,20.07,403.67,399.71,15.191,15.644,60.97,62.79,500.4,2000,0,98.07,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_03_07262018","D03E","acru","03","07262018",2018-07-26 15:35:16,"15:35:37 near SW #441; "
2,"15:38:54",248,0,3.13,0.0246,187,0.387,1.52,24.34,6,1.42,1,2.84,20.65,24.34,20.06,403.62,399.68,15.187,15.644,60.96,62.79,500.4,2000,0,98.07,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_03_07262018","D03E","acru","03","07262018",2018-07-26 15:35:16,"15:35:37 near SW #441; "
3,"15:38:55",249,0,3.12,0.0247,188,0.389,1.52,24.33,6,1.42,1,2.84,20.65,24.33,20.06,403.59,399.66,15.186,15.645,60.96,62.8,500.4,2000,0,98.07,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_03_07262018","D03E","acru","03","07262018",2018-07-26 15:35:16,"15:35:37 near SW #441; "
4,"15:38:56",250,0,3.17,0.0245,184,0.386,1.52,24.33,6,1.42,1,2.84,20.65,24.33,20.06,403.64,399.65,15.188,15.644,60.97,62.8,500.4,2000,0,98.07,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_03_07262018","D03E","acru","03","07262018",2018-07-26 15:35:16,"15:35:37 near SW #441; "
5,"15:38:57",251.5,0,3.26,0.0245,178,0.386,1.52,24.34,6,1.42,1,2.84,20.65,24.34,20.07,403.77,399.68,15.185,15.641,60.95,62.78,500.4,2000,0,98.07,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_03_07262018","D03E","acru","03","07262018",2018-07-26 15:35:16,"15:35:37 near SW #441; "
1,"15:52:29",269.5,0,5.02,0.0751,283,1.02,1.34,23.81,6,1.42,1,2.84,20.77,23.81,20.06,406.63,400.12,15.347,16.552,61.18,65.98,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_04_07262018","D03E","acru","04","07262018",2018-07-26 15:48:29,"15:48:33 near SW; "
2,"15:52:30",270.5,0,5.06,0.0751,282,1.02,1.34,23.8,6,1.42,1,2.84,20.77,23.8,20.06,406.7,400.14,15.346,16.55,61.17,65.97,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_04_07262018","D03E","acru","04","07262018",2018-07-26 15:48:29,"15:48:33 near SW; "
3,"15:52:31",271.5,0,5.01,0.0749,283,1.02,1.34,23.81,6,1.42,1,2.84,20.77,23.81,20.07,406.66,400.17,15.348,16.549,61.17,65.96,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_04_07262018","D03E","acru","04","07262018",2018-07-26 15:48:29,"15:48:33 near SW; "
4,"15:52:32",272.5,0,4.94,0.0747,284,1.02,1.34,23.81,6,1.42,1,2.84,20.77,23.81,20.07,406.57,400.16,15.348,16.548,61.17,65.95,500.5,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_04_07262018","D03E","acru","04","07262018",2018-07-26 15:48:29,"15:48:33 near SW; "
5,"15:52:33",273.5,0,4.94,0.0748,285,1.02,1.34,23.81,6,1.42,1,2.84,20.77,23.81,20.06,406.58,400.17,15.349,16.548,61.17,65.95,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_acru_04_07262018","D03E","acru","04","07262018",2018-07-26 15:48:29,"15:48:33 near SW; "
1,"15:04:06",503,0,5.11,0.0514,232,0.709,1.34,23.91,6,1.42,1,2.84,20.92,23.91,20.14,407.04,400.57,15.837,16.673,62.53,65.83,500.3,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_01_07262018","D03E","fagr","01","07262018",2018-07-26 14:56:03,"14:56:04 ; 2. 14:56:31 in NE #387; 14:56:04 ; 3. 15:00:12 realized on wrong stem; #388; 14:56:04 ; 4. 15:04:04 STILL wrong; actually #389"
2,"15:04:07",504,0,5.14,0.0514,231,0.71,1.35,23.92,6,1.42,1,2.84,20.92,23.92,20.14,407.08,400.58,15.837,16.674,62.53,65.83,500.4,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_01_07262018","D03E","fagr","01","07262018",2018-07-26 14:56:03,"14:56:04 ; 2. 14:56:31 in NE #387; 14:56:04 ; 3. 15:00:12 realized on wrong stem; #388; 14:56:04 ; 4. 15:04:04 STILL wrong; actually #389"
3,"15:04:08",505,0,5.16,0.0513,230,0.709,1.35,23.93,6,1.42,1,2.84,20.92,23.93,20.14,407.11,400.59,15.837,16.673,62.53,65.83,500.3,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_01_07262018","D03E","fagr","01","07262018",2018-07-26 14:56:03,"14:56:04 ; 2. 14:56:31 in NE #387; 14:56:04 ; 3. 15:00:12 realized on wrong stem; #388; 14:56:04 ; 4. 15:04:04 STILL wrong; actually #389"
4,"15:04:09",506,0,5.13,0.0514,231,0.71,1.35,23.93,6,1.42,1,2.84,20.92,23.93,20.13,407.06,400.57,15.835,16.672,62.53,65.83,500.4,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_01_07262018","D03E","fagr","01","07262018",2018-07-26 14:56:03,"14:56:04 ; 2. 14:56:31 in NE #387; 14:56:04 ; 3. 15:00:12 realized on wrong stem; #388; 14:56:04 ; 4. 15:04:04 STILL wrong; actually #389"
5,"15:04:10",507,0,5.09,0.0514,233,0.711,1.35,23.93,6,1.42,1,2.84,20.92,23.93,20.12,407.01,400.57,15.835,16.673,62.53,65.84,500.4,1999,0,98.06,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_01_07262018","D03E","fagr","01","07262018",2018-07-26 14:56:03,"14:56:04 ; 2. 14:56:31 in NE #387; 14:56:04 ; 3. 15:00:12 realized on wrong stem; #388; 14:56:04 ; 4. 15:04:04 STILL wrong; actually #389"
1,"15:09:51",288.5,0,4.44,0.0525,255,0.732,1.36,23.96,6,1.42,1,2.84,20.81,23.96,20.06,405.49,399.82,15.745,16.608,62.58,66.01,500.3,1999,0,98.05,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_02_07262018","D03E","fagr","02","07262018",2018-07-26 15:05:10,"15:05:33 in NE #390; "
2,"15:09:52",289.5,0,4.51,0.0527,253,0.734,1.36,23.96,6,1.42,1,2.84,20.81,23.96,20.06,405.56,399.8,15.743,16.609,62.58,66.02,500.3,1999,0,98.05,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_02_07262018","D03E","fagr","02","07262018",2018-07-26 15:05:10,"15:05:33 in NE #390; "
3,"15:09:53",290.5,0,4.53,0.0525,252,0.733,1.36,23.96,6,1.42,1,2.84,20.81,23.96,20.06,405.59,399.8,15.741,16.605,62.57,66,500.3,1999,0,98.05,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_02_07262018","D03E","fagr","02","07262018",2018-07-26 15:05:10,"15:05:33 in NE #390; "
4,"15:09:54",291,0,4.54,0.0524,252,0.731,1.36,23.97,6,1.42,1,2.84,20.81,23.97,20.06,405.59,399.8,15.739,16.601,62.56,65.99,500.3,1999,0,98.05,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_02_07262018","D03E","fagr","02","07262018",2018-07-26 15:05:10,"15:05:33 in NE #390; "
5,"15:09:55",292,0,4.54,0.0521,251,0.728,1.36,23.97,6,1.42,1,2.84,20.81,23.97,20.06,405.61,399.82,15.738,16.596,62.56,65.97,500.3,1999,0,98.05,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_02_07262018","D03E","fagr","02","07262018",2018-07-26 15:05:10,"15:05:33 in NE #390; "
1,"15:15:03",246,0,5.79,0.0575,229,0.786,1.34,23.71,6,1.42,1,2.84,20.76,23.71,20.06,407.25,399.93,15.466,16.393,61.68,65.37,500.3,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_03_07262018","D03E","fagr","03","07262018",2018-07-26 15:11:04,"15:11:20 in NE #388; "
2,"15:15:04",247,0,5.82,0.0575,228,0.786,1.33,23.7,6,1.42,1,2.84,20.76,23.7,20.06,407.28,399.93,15.465,16.392,61.67,65.37,500.3,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_03_07262018","D03E","fagr","03","07262018",2018-07-26 15:11:04,"15:11:20 in NE #388; "
3,"15:15:05",248,0,5.8,0.0574,228,0.784,1.34,23.71,6,1.42,1,2.84,20.76,23.71,20.06,407.27,399.94,15.467,16.392,61.68,65.37,500.4,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_03_07262018","D03E","fagr","03","07262018",2018-07-26 15:11:04,"15:11:20 in NE #388; "
4,"15:15:07",249,0,5.83,0.0574,228,0.783,1.33,23.69,6,1.42,1,2.84,20.76,23.69,20.06,407.28,399.92,15.468,16.391,61.69,65.37,500.3,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_03_07262018","D03E","fagr","03","07262018",2018-07-26 15:11:04,"15:11:20 in NE #388; "
5,"15:15:08",250.5,0,5.89,0.0574,226,0.783,1.33,23.7,6,1.42,1,2.84,20.76,23.7,20.06,407.33,399.9,15.467,16.39,61.69,65.37,500.4,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_03_07262018","D03E","fagr","03","07262018",2018-07-26 15:11:04,"15:11:20 in NE #388; "
1,"15:58:07",262,0,5.53,0.0741,270,1.03,1.36,24,6,1.42,1,2.84,20.75,24,20.07,407.17,400.05,15.453,16.662,61.68,66.51,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_04_07262018","D03E","fagr","04","07262018",2018-07-26 15:54:08,"15:54:14 near NW; "
2,"15:58:09",263,0,5.56,0.074,270,1.03,1.36,24.01,6,1.42,1,2.84,20.75,24.01,20.06,407.19,400.03,15.453,16.662,61.68,66.51,500.5,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_04_07262018","D03E","fagr","04","07262018",2018-07-26 15:54:08,"15:54:14 near NW; "
3,"15:58:10",264,0,5.54,0.074,270,1.03,1.36,24,6,1.42,1,2.84,20.75,24,20.06,407.16,400.03,15.454,16.663,61.69,66.51,500.5,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_04_07262018","D03E","fagr","04","07262018",2018-07-26 15:54:08,"15:54:14 near NW; "
4,"15:58:11",265,0,5.53,0.0741,270,1.03,1.36,24.01,6,1.42,1,2.84,20.75,24.01,20.07,407.14,400.02,15.452,16.662,61.68,66.51,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_04_07262018","D03E","fagr","04","07262018",2018-07-26 15:54:08,"15:54:14 near NW; "
5,"15:58:11",266,0,5.5,0.0742,271,1.03,1.36,24,6,1.42,1,2.84,20.75,24,20.07,407.11,400.03,15.452,16.663,61.68,66.52,500.4,2000,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_04_07262018","D03E","fagr","04","07262018",2018-07-26 15:54:08,"15:54:14 near NW; "
1,"16:02:59",231.5,0,4.72,0.0514,243,0.722,1.37,23.78,6,1.42,1,2.84,20.69,23.78,20.06,406.07,400.06,15.301,16.153,61.28,64.7,500.4,1999,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_05_07262018","D03E","fagr","05","07262018",2018-07-26 15:59:17,"15:59:23 near NW; "
2,"16:03:00",232.5,0,4.79,0.0515,242,0.722,1.37,23.77,6,1.42,1,2.84,20.69,23.77,20.06,406.13,400.04,15.3,16.152,61.28,64.69,500.4,1999,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_05_07262018","D03E","fagr","05","07262018",2018-07-26 15:59:17,"15:59:23 near NW; "
3,"16:03:01",233.5,0,4.79,0.0517,242,0.723,1.37,23.75,6,1.42,1,2.84,20.69,23.75,20.06,406.11,400.03,15.299,16.152,61.28,64.7,500.4,1999,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_05_07262018","D03E","fagr","05","07262018",2018-07-26 15:59:17,"15:59:23 near NW; "
4,"16:03:02",234.5,0,4.78,0.0518,243,0.725,1.37,23.75,6,1.42,1,2.84,20.69,23.75,20.06,406.11,400.03,15.297,16.153,61.28,64.7,500.4,1999,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_05_07262018","D03E","fagr","05","07262018",2018-07-26 15:59:17,"15:59:23 near NW; "
5,"16:03:03",235.5,0,4.77,0.0516,242,0.723,1.37,23.76,6,1.42,1,2.84,20.69,23.76,20.06,406.12,400.06,15.299,16.152,61.29,64.7,500.3,1999,0,98.09,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_05_07262018","D03E","fagr","05","07262018",2018-07-26 15:59:17,"15:59:23 near NW; "
1,"16:08:28",272,0,3.43,0.0459,272,0.575,1.22,22.77,6,1.42,1,2.84,20.69,22.77,20.06,404.2,399.81,15.219,15.898,60.98,63.7,500.3,2000,0,98.1,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_06_07262018","D03E","fagr","06","07262018",2018-07-26 16:04:03,"16:04:18 near NW ; "
2,"16:08:29",273,0,3.48,0.046,270,0.576,1.22,22.77,6,1.42,1,2.84,20.69,22.77,20.06,404.24,399.79,15.22,15.899,60.99,63.71,500.3,2000,0,98.1,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_06_07262018","D03E","fagr","06","07262018",2018-07-26 16:04:03,"16:04:18 near NW ; "
3,"16:08:30",274,0,3.48,0.0459,270,0.575,1.22,22.78,6,1.42,1,2.84,20.69,22.78,20.06,404.26,399.8,15.219,15.898,60.98,63.7,500.3,2000,0,98.1,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_06_07262018","D03E","fagr","06","07262018",2018-07-26 16:04:03,"16:04:18 near NW ; "
4,"16:08:31",275,0,3.48,0.0458,270,0.576,1.23,22.79,6,1.42,1,2.84,20.69,22.79,20.06,404.24,399.8,15.219,15.899,60.98,63.71,500.3,2000,0,98.1,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_06_07262018","D03E","fagr","06","07262018",2018-07-26 16:04:03,"16:04:18 near NW ; "
5,"16:08:32",275.5,0,3.5,0.046,269,0.578,1.23,22.8,6,1.42,1,2.84,20.69,22.8,20.06,404.27,399.8,15.218,15.9,60.98,63.71,500.4,2000,0,98.1,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_fagr_06_07262018","D03E","fagr","06","07262018",2018-07-26 16:04:03,"16:04:18 near NW ; "
1,"15:32:26",307,0,9.46,0.1,238,1.27,1.25,23.59,6,1.42,1,2.84,20.72,23.59,20.06,412.03,400.07,15.526,17.02,62.06,68.04,500.3,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_quru_01_07262018","D03E","quru","01","07262018",2018-07-26 15:27:32,"15:27:46 near SE #414; "
2,"15:32:27",308,0,9.43,0.1,239,1.27,1.25,23.59,6,1.42,1,2.84,20.72,23.59,20.06,412,400.08,15.525,17.02,62.07,68.04,500.4,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,0.7,-0.22,2.74,1,0,0.16,111115,"D03E_quru_01_07262018","D03E","quru","01","07262018",2018-07-26 15:27:32,"15:27:46 near SE #414; "
3,"15:32:28",309,0,9.37,0.1,239,1.27,1.25,23.6,6,1.42,1,2.84,20.72,23.6,20.06,411.92,400.08,15.525,17.019,62.07,68.04,500.4,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_quru_01_07262018","D03E","quru","01","07262018",2018-07-26 15:27:32,"15:27:46 near SE #414; "
4,"15:32:29",310,0,9.37,0.1,239,1.27,1.25,23.59,6,1.42,1,2.84,20.72,23.59,20.06,411.9,400.06,15.526,17.018,62.07,68.04,500.4,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_quru_01_07262018","D03E","quru","01","07262018",2018-07-26 15:27:32,"15:27:46 near SE #414; "
5,"15:32:30",311,0,9.4,0.1,239,1.26,1.25,23.57,6,1.42,1,2.84,20.72,23.57,20.06,411.93,400.06,15.526,17.016,62.08,68.04,500.3,1999,0,98.07,-1.88,0.0571,0.0547,0.00511,0.0814,0.00488,1,-0.22,2.74,1,0,0.16,111115,"D03E_quru_01_07262018","D03E","quru","01","07262018",2018-07-26 15:27:32,"15:27:46 near SE #414; "
1,"15:46:50",402,0,6.97,0.078,246,1.11,1.4,24.07,6,1.42,1,2.84,20.74,24.07,20.06,408.64,399.75,15.14,16.444,60.43,65.64,500.4,2000,0,98.08,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_quru_02_07262018","D03E","quru","02","07262018",2018-07-26 15:40:19,"15:40:26 near SW; "
2,"15:46:51",403,0,6.93,0.0783,247,1.11,1.4,24.07,6,1.42,1,2.84,20.74,24.07,20.06,408.6,399.76,15.138,16.448,60.43,65.66,500.4,2000,0,98.08,-1.11,0.0581,0.0131,0.00404,0.0346,0.00428,1,-0.22,2.74,1,0,0.16,111115,"D03E_quru_02_07262018","D03E","quru","02","07262018",2018-07-26 15:40:19,"15:40:26 near SW; "
