site,subplot_id,tag,species,dbh_cm,health_status,canopy_status,date,notes
UMBS,B02E,1937,FAGR,9.1,L,UN,7/5/2018,1936-1937 share base w/ third <8 cm
UMBS,B02E,1938,POGR,23.4,D,UN,7/5/2018,
UMBS,B02E,1939,POGR,35.6,D,OS,7/5/2018,
UMBS,B02E,1940,POGR,43.2,L,OD,7/5/2018,
UMBS,B02E,1941,POGR,35.3,D,UN,7/5/2018,
UMBS,B02E,1942,ACRU,19.6,L,OS,7/5/2018,
UMBS,B02E,1943,ACSA,10.2,L,OS,7/5/2018,
UMBS,B02E,1944,????,9.7,D,UN,7/5/2018,
UMBS,B02E,1945,ACRU,25.3,L,OS,7/5/2018,1945-1947 share base
UMBS,B02E,1946,ACRU,13.4,D,OS,7/5/2018,1945-1947 share base
UMBS,B02E,1947,ACRU,18.6,L,OS,7/5/2018,1945-1947 share base
UMBS,B02E,1948,ACRU,22.4,L,OS,7/5/2018,
UMBS,B02E,1949,FAGR,8.3,L,UN,7/5/2018,
UMBS,B02E,1950,ACRU,17,L,OS,7/5/2018,1950-1951 share base
UMBS,B02E,1951,ACRU,14.5,L,OS,7/5/2018,1950-1951 share base
UMBS,B02E,1952,ACRU,13.9,L,OS,7/5/2018,1952-1953 share base
UMBS,B02E,1953,ACRU,17.8,L,OS,7/5/2018,1952-1953 share base
UMBS,B02E,1954,ACRU,10.5,L,UN,7/5/2018,
UMBS,B02E,1955,POGR,39.2,L,OD,7/5/2018,
UMBS,B02E,1956,ACRU,17.6,L,OS,7/5/2018,
UMBS,B02E,1957,POGR,39.2,L,OD,7/5/2018,read as outside plot at 18.51
UMBS,B02E,1958,POGR,35.8,L,OD,7/5/2018,
UMBS,B02W,1748,ACRU,27.5,L,OS,7/5/2018,
UMBS,B02W,1749,ACRU,32.3,L,OS,7/5/2018,1749 + 1753 share base
UMBS,B02W,1750,FAGR,9.1,L,UN,7/5/2018,1750-1752 share base
UMBS,B02W,1751,FAGR,16.2,L,OS,7/5/2018,1750-1752 share base
UMBS,B02W,1752,FAGR,7.8,L,OS,7/5/2018,1750-1752 share base
UMBS,B02W,1753,ACRU,26.3,L,OS,7/5/2018,1749 + 1753 share base
UMBS,B02W,1754,FAGR,8.1,L,UN,7/5/2018,1754-1755 share base
UMBS,B02W,1755,FAGR,7.7,L,UN,7/5/2018,"Under minimum DBH, 1754-1755 share base, 1755 read above DBH"
UMBS,B02W,1756,FAGR,10.2,L,UN,7/5/2018,
UMBS,B02W,1757,POGR,38.8,L,OD,7/5/2018,
UMBS,B02W,1758,POGR,33.2,L,OD,7/5/2018,read as outside plot at 18.06 m
UMBS,B02W,1759,FAGR,37.5,L,OS,7/5/2018,"1759-1760 share base, 1759 read as outside plot at 8.40 m"
UMBS,B02W,1760,FAGR,34.5,L,OD,7/5/2018,1759-1760 share base
UMBS,B02W,1761,POGR,39.6,L,OD,7/5/2018,
UMBS,B02W,1762,POGR,29.5,L,OD,7/5/2018,
UMBS,B02W,1763,BEPA,10.2,L,OS,7/5/2018,
UMBS,B02W,1764,ACRU,26.5,L,OS,7/5/2018,
UMBS,B02W,1765,POGR,37.2,L,OD,7/5/2018,
UMBS,B02W,1766,FAGR,14.5,L,OS,7/5/2018,1766-1767 share base w/ third <8cm
UMBS,B02W,1767,FAGR,11.9,L,OS,7/5/2018,1766-1767 share base w/ third <8cm
UMBS,B02W,1768,ACRU,25.6,L,OS,7/5/2018,1768-1769 share base
UMBS,B02W,1769,ACRU,21.7,L,OS,7/5/2018,1768-1769 share base
UMBS,B02W,1770,ACRU,17,L,OS,7/5/2018,
UMBS,B02W,1771,ACRU,11.8,D,OS,7/5/2018,"reading taken below DBH, 1771-1772 share base"
UMBS,B02W,1772,ACRU,12.6,L,OS,7/5/2018,1771-1772 share base
UMBS,B02W,1773,BEPA,36.1,L,OD,7/5/2018,read as outside plot at 18.22
UMBS,B02W,1774,ACRU,23.1,L,OS,7/5/2018,"1774-1775 share base, 1774 in new plot 220"
UMBS,B02W,1775,ACRU,27.8,L,OS,7/5/2018,"1774-1775 share base, 1775 in new plot 220"
UMBS,B02W,1776,POGR,34,L,OD,7/5/2018,
UMBS,B02W,1777,POGR,33.4,L,OD,7/5/2018,
UMBS,B02W,1778,POGR,31.9,L,OD,7/5/2018,
UMBS,B02W,1779,POGR,38.5,L,OD,7/5/2018,
UMBS,B02W,1780,ACPE,1,L,SA,7/5/2018,"reading taken below DBH, SE veg plot"
UMBS,B02W,1781,QURU,5.1,L,UN,7/5/2018,SE veg plot
UMBS,B02W,1782,QURU,8.3,L,OS,7/5/2018,
UMBS,B02W,1783,POGR,37.5,L,OD,7/5/2018,
UMBS,B02W,1784,POGR,37,D,UN,7/5/2018,
UMBS,B02W,1785,FAGR,13.5,L,UN,7/5/2018,1785-1786 share base
UMBS,B02W,1786,FAGR,8.1,L,UN,7/5/2018,1785-1786 share base
UMBS,B02W,1787,POGR,34.7,D,OS,7/5/2018,
UMBS,B02W,1788,POGR,38.2,D,OS,7/5/2018,
UMBS,B02W,1789,POGR,26,L,OD,7/5/2018,
UMBS,B02W,1790,QURU,9.5,L,OS,7/5/2018,
UMBS,B02W,1791,POGR,24,L,OD,7/5/2018,
UMBS,B02W,1792,FAGR,7.8,L,OS,7/5/2018,"REDACT, under minimum DBH"
UMBS,B02W,1793,ACRU,22.7,L,OS,7/5/2018,
UMBS,B02W,1794,ACSA,9.7,L,OS,7/5/2018,acer saccharum
UMBS,B02W,1795,ACRU,20.3,L,OS,7/5/2018,
UMBS,B02W,1796,FAGR,8.7,L,OS,7/5/2018,
UMBS,B02W,1797,POGR,40,L,OD,7/5/2018,
UMBS,B02W,1798,ACRU,14.3,L,OS,7/5/2018,
UMBS,B02W,1799,POGR,39.6,L,OD,7/5/2018,
UMBS,B02W,1800,POGR,33.2,L,OD,7/5/2018,
UMBS,B02W,1801,POGR,38.1,L,OD,7/5/2018,
UMBS,B02W,1802,FAGR,19.1,L,OS,7/5/2018,1802-1803 share base
UMBS,B02W,1803,FAGR,15.2,L,OS,7/5/2018,1802-1803 share base
UMBS,B02W,1804,POGR,39.3,L,OD,7/5/2018,
UMBS,B02W,1805,POGR,39.2,D,OS,7/5/2018,
UMBS,B02W,1806,POGR,37.5,L,OD,7/5/2018,
UMBS,B02W,1807,ACRU,14,L,OS,7/5/2018,
UMBS,B02W,1808,POGR,40.1,L,OD,7/5/2018,
UMBS,B02W,1809,ACRU,18.4,L,OS,7/5/2018,
UMBS,B02W,1810,FAGR,9,L,UN,7/5/2018,
UMBS,B02W,1811,FAGR,16.9,L,OS,7/5/2018,
UMBS,B02W,1812,FAGR,9.3,L,OS,7/5/2018,
UMBS,B02W,1813,FAGR,10.9,L,OS,7/5/2018,1813-1814 share base
UMBS,B02W,1814,FAGR,17.1,L,OS,7/5/2018,1813-1814 share base
UMBS,B02W,1815,POGR,29.4,L,OD,7/5/2018,
UMBS,B02W,1816,POGR,39.3,L,OD,7/5/2018,
UMBS,B02W,1817,POGR,31.4,L,OD,7/5/2018,SW veg plot
UMBS,B02W,1818,POGR,32.4,L,OD,7/5/2018,
UMBS,B02W,1819,POGR,23.3,D,UN,7/5/2018,
UMBS,B02W,1820,FAGR,17.7,L,OS,7/5/2018,
UMBS,B02W,1821,FAGR,11.7,L,OS,7/5/2018,
UMBS,B02W,1822,ACRU,37.9,L,OD,7/5/2018,
UMBS,B02W,1823,FAGR,23.1,D,UN,7/5/2018,
UMBS,B02W,1824,FAGR,8,L,UN,7/5/2018,
UMBS,B02W,1825,ACRU,29.2,L,OS,7/5/2018,
UMBS,B02W,1826,QURU,49.3,L,OD,7/5/2018,
UMBS,B02W,1827,ACRU,16.1,L,OS,7/5/2018,
UMBS,B02W,1828,POGR,42.8,D,UN,7/5/2018,
UMBS,B02W,1829,FAGR,15.9,L,OS,7/5/2018,
UMBS,B02W,1830,FAGR,15.2,L,OS,7/5/2018,
UMBS,B02W,1831,FAGR,10.6,L,OS,7/5/2018,1831-1832 share base
UMBS,B02W,1832,FAGR,9.6,L,OS,7/5/2018,1831-1832 share base
UMBS,B02W,1833,POGR,30.1,L,OD,7/5/2018,
UMBS,B02W,1834,FAGR,7.3,L,UN,7/5/2018,NW veg plot
UMBS,B02W,1835,ACRU,24.9,L,OS,7/5/2018,
UMBS,B02W,1836,ACRU,11.4,L,OS,7/5/2018,
UMBS,B02W,1837,????,37.3,D,OS,7/5/2018,
UMBS,B02W,1838,????,32.9,D,OS,7/5/2018,
UMBS,B02W,1839,FAGR,16.6,L,OS,7/5/2018,read as outside plot at 18.02 m
UMBS,B02W,1840,ACRU,32.5,L,OS,7/5/2018,1840-1841 share base
UMBS,B02W,1841,ACRU,8,D,UN,7/5/2018,1840-1841 share base
UMBS,B02W,1842,FAGR,7.8,L,UN,7/5/2018,"REDACT, under minimum DBH, reading taken above DBH"
UMBS,B02W,1843,FAGR,14.6,L,OS,7/5/2018,1843-1844 share base
UMBS,B02W,1844,FAGR,11.7,L,OS,7/5/2018,"1843-1844 share base, 1844 reading taken above DBH"
UMBS,B02W,1845,????,20.4,D,UN,7/5/2018,
UMBS,B02W,1846,POGR,41,L,OD,7/5/2018,
UMBS,B02W,1847,FAGR,11.8,L,OS,7/5/2018,1847-1848 share base
UMBS,B02W,1848,FAGR,9.3,L,OS,7/5/2018,
UMBS,B02W,1849,POGR,25.3,L,OD,7/5/2018,
UMBS,B02W,1850,POGR,33.3,L,OD,7/5/2018,
UMBS,B02W,1851,FAGR,16.6,L,OS,7/5/2018,
UMBS,B02W,1852,POGR,43.7,L,OD,7/5/2018,
UMBS,B02W,1853,ACRU,19.6,L,OS,7/5/2018,"1853-1855 share base, 1853 taken above DBH, in new plot 219"
UMBS,B02W,1854,ACRU,15.4,L,OS,7/5/2018,1853-1855 share base
UMBS,B02W,1855,ACRU,15.9,L,OS,7/5/2018,1853-1855 share base
UMBS,B02W,1856,ACRU,35,L,OS,7/5/2018,
UMBS,B02W,1857,ACRU,27.8,L,OS,7/5/2018,
UMBS,B02W,1858,ACRU,12.7,L,OS,7/5/2018,
UMBS,B02W,1859,POGR,44.5,L,OD,7/5/2018,
UMBS,B02W,1860,FAGR,14.3,L,OS,7/5/2018,
UMBS,B02W,1861,POGR,39.1,L,OD,7/5/2018,
UMBS,B03E,2071,ACRU,15.2,L,OS,7/5/2018,
UMBS,B03E,2072,TSCA,9.3,L,UN,7/5/2018,
UMBS,B03E,2073,POGR,33.1,L,OD,7/5/2018,
UMBS,B03E,2074,QURU,14.8,L,OS,7/5/2018,
UMBS,B03E,2075,QURU,14.4,L,OS,7/5/2018,
UMBS,B03E,2076,PIST,11.5,L,UN,7/5/2018,
UMBS,B03E,2077,QURU,9.3,L,OS,7/5/2018,
UMBS,B03E,2078,????,19.9,D,UN,7/5/2018,
UMBS,B03E,2079,FAGR,10.5,L,UN,7/5/2018,
UMBS,B03E,2080,ACRU,14.6,L,OS,7/5/2018,"2080-2083 share base, 2080 read asoutsode plot at 18.12 m"
UMBS,B03E,2081,ACRU,13.3,L,OS,7/5/2018,2080-2083 share base
UMBS,B03E,2082,ACRU,21.3,L,OS,7/5/2018,"2080-2083 share base, 2082 reading taken above DBH"
UMBS,B03E,2083,ACRU,13,L,OS,7/5/2018,2080-2083 share base
UMBS,B03E,2084,ACRU,12.6,L,OS,7/6/2018,"2084-2085 share base, in new plot"
UMBS,B03E,2085,ACRU,14.8,L,OS,7/6/2018,"2084-2085 share base, in a new plot"
UMBS,B03E,2086,ACRU,8.8,L,UN,7/6/2018,
UMBS,B03E,2087,POGR,38.6,L,OD,7/6/2018,Taken above DBH
UMBS,B03E,2088,ACRU,22,L,OS,7/6/2018,2088 - 2090 share base
UMBS,B03E,2089,ACRU,16.3,L,OS,7/6/2018,
UMBS,B03E,2090,ACRU,12.7,L,OS,7/6/2018,
UMBS,B03E,2091,ACRU,20.9,L,OS,7/6/2018,2091 2092 and 2145 share base
UMBS,B03E,2092,ACRU,18.5,D,OS,7/6/2018,"2091 2092 and 2145 share base, "
UMBS,B03E,2093,QURU,15.4,L,OS,7/6/2018,
UMBS,B03E,2094,POGR,21.6,L,OD,7/6/2018,In a new plot
UMBS,B03E,2095,ACRU,25.1,L,OD,7/6/2018,"2095 - 2097 share base, in a cluster with 2098 and 2099"
UMBS,B03E,2096,ACRU,10,D,OS,7/6/2018,"2095 - 2097 share base, in a cluster with 2098 and 2099"
UMBS,B03E,2097,ACRU,22.4,L,OD,7/6/2018,"2095 - 2097 share base, in a cluster with 2098 and 2099"
UMBS,B03E,2098,ACRU,13.2,L,OS,7/6/2018,"2095 - 2097 share base, in a cluster with 2098 and 2099"
UMBS,B03E,2099,ACRU,10.9,L,OS,7/6/2018,"2095 - 2097 share base, in a cluster with 2098 and 2099"
UMBS,B03E,2100,ACRU,26.6,L,OD,7/6/2018,2100 - 2104 share base
UMBS,B03E,2101,ACRU,36,L,OD,7/6/2018,2100 - 2104 share base
UMBS,B03E,2102,ACRU,31.8,L,OD,7/6/2018,"2100 - 2104 share base, tak n several inches above DBH"
UMBS,B03E,2103,ACRU,25.9,L,OD,7/6/2018,"2100 - 2104 share base, in a new plot, taken above DBH"
UMBS,B03E,2104,ACRU,26.2,L,OD,7/6/2018,2100 - 2104 share base
UMBS,B03E,2105,ACRU,19.8,L,OS,7/6/2018,2105 & 2106 share base
UMBS,B03E,2106,ACRU,16.2,L,OS,7/6/2018,2105 & 2106 share base
UMBS,B03E,2107,ACRU,16.7,L,OS,7/6/2018,2107 & 2108 share base
UMBS,B03E,2108,ACRU,11.8,D,OS,7/6/2018,2107 & 2108 share base
UMBS,B03E,2109,ACRU,21.2,L,OS,7/6/2018,
UMBS,B03E,2110,ACRU,10.2,D,OS,7/6/2018,2110 & 2111 share base
UMBS,B03E,2111,ACRU,15.7,L,OS,7/6/2018,2110 & 2111 share base
UMBS,B03E,2112,ACRU,15.2,L,OS,7/6/2018,Taken above DBH
UMBS,B03E,2113,POGR,34.8,L,OD,7/6/2018,
UMBS,B03E,2114,ACRU,27.7,L,OD,7/6/2018,Shares base with smaller tree
UMBS,B03E,2115,POGR,31.7,D,UN,7/6/2018,
UMBS,B03E,2116,ACRU,25.9,L,OD,7/6/2018,Shares base with smaller tree
UMBS,B03E,2117,ACRU,25.3,L,OD,7/6/2018,Shares base with smaller tree
UMBS,B03E,2118,ACRU,20.8,L,OS,7/6/2018,Some lower branches dead
UMBS,B03E,2119,ACRU,21.8,L,OS,7/6/2018,
UMBS,B03E,2120,ACRU,12.5,L,OS,7/6/2018,2120 - 2123 share base
UMBS,B03E,2121,ACRU,13.7,L,OS,7/6/2018,2120 - 2123 share base
UMBS,B03E,2122,ACRU,14.1,L,OS,7/6/2018,2120 - 2123 share base
UMBS,B03E,2123,ACRU,17.1,L,OS,7/6/2018,2120 - 2123 share base
UMBS,B03E,2124,POGR,51.8,L,OD,7/6/2018,
UMBS,B03E,2125,POGR,46.4,L,OD,7/6/2018,
UMBS,B03E,2126,QURU,15.1,L,OS,7/6/2018,
UMBS,B03E,2127,POGR,15.6,L,OS,7/6/2018,
UMBS,B03E,2128,ACRU,7.6,L,OS,7/6/2018,
UMBS,B03E,2129,ACRU,1.8,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2130,ACRU,2.7,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2131,FAGR,2.1,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2132,FAGR,3.2,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2133,ACRU,2.9,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2134,ACRU,7,L,UN,7/6/2018,In NW veg plot
UMBS,B03E,2135,QURU,8.9,L,OS,7/6/2018,
UMBS,B03E,2136,BEPA,19.9,L,OD,7/6/2018,
UMBS,B03E,2137,QURU,27.2,D,OS,7/6/2018,
UMBS,B03E,2138,BEPA,23.9,D,OS,7/6/2018,2138 - 2143 share base
UMBS,B03E,2139,BEPA,17.6,D,UN,7/6/2018,2138 - 2143 share base
UMBS,B03E,2140,BEPA,8.7,D,SA,7/6/2018,2138 - 2143 share base
UMBS,B03E,2141,BEPA,9.6,D,UN,7/6/2018,"2138 - 2143 share base, taken above DBH"
UMBS,B03E,2142,BEPA,15.3,D,SA,7/6/2018,"2138 - 2143 share base, in a new plot"
UMBS,B03E,2143,BEPA,25.3,D,UN,7/6/2018,2138 - 2143 share base
UMBS,B03E,2144,FAGR,7.4,D,UN,7/6/2018,"Shared base with smaller trees, taken below DBH, REDACT"
UMBS,B03E,2145,ACRU,25.3,L,OD,7/6/2018,"2091 2092 and 2145 share base, in a new plot"
UMBS,B03W,1959,POGR,24.7,L,OD,7/5/2018,
UMBS,B03W,1960,ACRU,15.9,L,OS,7/5/2018,
UMBS,B03W,1961,ACRU,15.5,L,OS,7/5/2018,
UMBS,B03W,1962,QURU,55.5,L,OD,7/5/2018,1962-1964 share base
UMBS,B03W,1963,QURU,27.6,L,OD,7/5/2018,1962-1964 share base
UMBS,B03W,1964,QURU,47.7,L,OD,7/5/2018,"1962-1964 share base, 1964 in new plot 230"
UMBS,B03W,1965,ACRU,8,D,OS,7/5/2018,1965-1966 share base
UMBS,B03W,1966,ACRU,12.2,L,OS,7/5/2018,1965-1966 share base
UMBS,B03W,1967,ACRU,10.7,D,UN,7/5/2018,
UMBS,B03W,1968,FAGR,10.8,L,OS,7/5/2018,NE veg plot
UMBS,B03W,1969,ACRU,18,L,OS,7/5/2018,
UMBS,B03W,1970,ACRU,19.5,L,OS,7/5/2018,1970 + 1991 share base
UMBS,B03W,1971,ACRU,8.4,D,UN,7/5/2018,
UMBS,B03W,1972,POGR,41,L,OD,7/5/2018,
UMBS,B03W,1973,POGR,40.4,L,OD,7/5/2018,
UMBS,B03W,1974,ACRU,10.2,L,UN,7/5/2018,1974-1975 share base
UMBS,B03W,1975,ACRU,9.6,L,UN,7/5/2018,1974-1975 share base
UMBS,B03W,1976,ACRU,8.9,L,OS,7/5/2018,
UMBS,B03W,1977,POGR,44.4,L,OD,7/5/2018,
UMBS,B03W,1978,POGR,25.1,D,OS,7/5/2018,
UMBS,B03W,1979,POGR,50.8,D,UN,7/5/2018,
UMBS,B03W,1980,ACRU,8.4,L,OS,7/5/2018,
UMBS,B03W,1981,ACRU,10,L,OS,7/5/2018,
UMBS,B03W,1982,POGR,39.7,L,OD,7/5/2018,
UMBS,B03W,1983,POGR,34.8,L,OD,7/5/2018,
UMBS,B03W,1984,POGR,38.8,L,OD,7/5/2018,read as outside plot at 18.10 m
UMBS,B03W,1985,POGR,43.9,L,OD,7/5/2018,read as outside plot at 18.13 m
UMBS,B03W,1986,POGR,47,L,OD,7/5/2018,
UMBS,B03W,1987,POGR,40,L,OD,7/5/2018,
UMBS,B03W,1988,ACRU,18.1,L,OS,7/5/2018,
UMBS,B03W,1989,POGR,34.8,L,OD,7/5/2018,
UMBS,B03W,1990,POGR,43.7,L,OD,7/5/2018,
UMBS,B03W,1991,ACRU,13.2,L,OS,7/5/2018,1970 + 1991 share base
UMBS,B03W,1992,POGR,33.6,L,OD,7/5/2018,
UMBS,B03W,1993,ACRU,8.8,L,UN,7/5/2018,
UMBS,B03W,1994,ACRU,7.9,D,UN,7/5/2018,"REDACT, below minimum DBH, 1994-1995 share base"
UMBS,B03W,1995,ACRU,17.7,L,OS,7/5/2018,
UMBS,B03W,1996,ACRU,17.7,L,OS,7/5/2018,
UMBS,B03W,1997,ACRU,15.2,L,OS,7/5/2018,
UMBS,B03W,1998,POGR,25.7,L,OD,7/5/2018,
UMBS,B03W,1999,ACRU,8.8,L,OS,7/5/2018,
UMBS,B03W,2000,ACRU,11.3,L,OS,7/5/2018,2000-2002 share base
UMBS,B03W,2001,ACRU,9.2,D,OS,7/5/2018,"2000-2002 share base, 2001 reading taken above DBH"
UMBS,B03W,2002,ACRU,11.6,L,OS,7/5/2018,2000-2002 share base
UMBS,B03W,2003,FAGR,2.4,L,UN,7/5/2018,SE veg plot
UMBS,B03W,2004,ACRU,21.5,L,OS,7/5/2018,
UMBS,B03W,2005,POGR,9.4,D,UN,7/5/2018,"2005-2006 share base, 2005 in new plot, 2005 is a limb of a fallen tree that is technically above 45 degrees, but DBH would be at base of tree which is less than 45 degrees off the ground and several meters away"
UMBS,B03W,2006,POGR,10.9,D,UN,7/5/2018,"2005-2006 share base, 2006 in new plot, 2006 is a limb of a fallen tree that is technically above 45 degrees, but DBH would be from base of tree which is less than 45 degrees off the ground and several meters away"
UMBS,B03W,2007,FAGR,20.3,L,OS,7/5/2018,
UMBS,B03W,2008,ACRU,18.4,L,OS,7/5/2018,2008-2010 share base
UMBS,B03W,2009,ACRU,18.4,L,OS,7/5/2018,2008-2010 share base
UMBS,B03W,2010,ACRU,10.2,L,UN,7/5/2018,2008-2010 share base
UMBS,B03W,2011,ACRU,11.3,L,OS,7/5/2018,2011-2012 share base
UMBS,B03W,2012,ACRU,13.6,L,OS,7/5/2018,2011-2012 share base
UMBS,B03W,2013,FAGR,11.4,L,OS,7/5/2018,reading taken above DBH
UMBS,B03W,2014,BEPA,35.7,L,OS,7/5/2018,
UMBS,B03W,2015,BEPA,27.5,L,OS,7/5/2018,2015-2016 share base
UMBS,B03W,2016,BEPA,25.3,L,OS,7/5/2018,2015-2016 share base
UMBS,B03W,2017,ACRU,28.6,L,UN,7/5/2018,
UMBS,B03W,2018,POGR,41.8,L,OD,7/5/2018,
UMBS,B03W,2019,POGR,39.6,L,OD,7/5/2018,
UMBS,B03W,2020,POGR,44.7,L,OD,7/5/2018,
UMBS,B03W,2021,POGR,36,D,UN,7/5/2018,
UMBS,B03W,2022,POGR,42.5,L,OD,7/5/2018,
UMBS,B03W,2023,POGR,30.6,L,OD,7/5/2018,
UMBS,B03W,2024,ACRU,20.1,L,OS,7/5/2018,2024-2025 share base
UMBS,B03W,2025,ACRU,14.1,L,OS,7/5/2018,
UMBS,B03W,2026,ACRU,15.4,L,OS,7/5/2018,
UMBS,B03W,2027,POGR,29,L,OD,7/5/2018,
UMBS,B03W,2028,ACRU,10.4,L,OS,7/5/2018,2028-2029 share base
UMBS,B03W,2029,ACRU,17,L,OS,7/5/2018,2028-2029 share base
UMBS,B03W,2030,ACRU,10,M,OS,7/5/2018,
UMBS,B03W,2031,ACRU,13.6,L,OS,7/5/2018,
UMBS,B03W,2032,POGR,30.7,L,OD,7/5/2018,
UMBS,B03W,2033,POGR,35.7,L,OD,7/5/2018,
UMBS,B03W,2034,ACRU,11.6,L,OS,7/5/2018,
UMBS,B03W,2035,ACRU,23.1,L,OS,7/5/2018,
UMBS,B03W,2036,ACRU,20.4,L,OS,7/5/2018,
UMBS,B03W,2037,ACRU,26.5,L,OS,7/5/2018,
UMBS,B03W,2038,ACRU,15,L,UN,7/5/2018,2038-2039 share base
UMBS,B03W,2039,ACRU,14.8,L,OS,7/5/2018,2038-2039 share base
UMBS,B03W,2040,ACRU,10.5,L,OS,7/5/2018,
UMBS,B03W,2041,POGR,30,L,OD,7/5/2018,
UMBS,B03W,2042,ACRU,7.9,L,OS,7/5/2018,"REDACT, under minimum DBH"
UMBS,B03W,2043,POGR,29.5,L,OD,7/5/2018,
UMBS,B03W,2044,POGR,43.5,L,OD,7/5/2018,reading taken below DBH
UMBS,B03W,2045,ACRU,7.8,L,OS,7/5/2018,"REDACT, under minimum DBH"
UMBS,B03W,2046,FAGR,8.1,L,UN,7/5/2018,
UMBS,B03W,2047,ACRU,17.4,L,OS,7/5/2018,
UMBS,B03W,2048,POGR,47.9,L,OD,7/5/2018,
UMBS,B03W,2049,ACRU,20.5,L,OS,7/5/2018,2049-2050 share base
UMBS,B03W,2050,ACRU,9.6,L,UN,7/5/2018,2049-2050 share base
UMBS,B03W,2051,ACRU,13.2,L,UN,7/5/2018,reading taken above DBH
UMBS,B03W,2052,ACRU,10.9,D,UN,7/5/2018,"2052-2054 share base, 2052 read as outside plot at 18.37"
UMBS,B03W,2053,ACRU,22.6,L,OS,7/5/2018,"2052-2054 share base, 2053 reading taken above DBH, read as outside plot at 18.01"
UMBS,B03W,2054,ACRU,11.6,L,OS,7/5/2018,"2052-2054 share base, 2054 in new plot 230"
UMBS,B03W,2055,POGR,36.7,L,OD,7/5/2018,
UMBS,B03W,2056,POGR,40.7,L,OD,7/5/2018,
UMBS,B03W,2057,ACRU,8.2,L,UN,7/5/2018,2057-2059 share base
UMBS,B03W,2058,ACRU,10,L,UN,7/5/2018,2057-2059 share base
UMBS,B03W,2059,ACRU,17.2,L,OS,7/5/2018,2057-2059 share base
UMBS,B03W,2060,FAGR,2.2,L,UN,7/5/2018,
UMBS,B03W,2061,ACPE,2.1,L,SA,7/5/2018,
UMBS,B03W,2062,FAGR,2.2,L,UN,7/5/2018,
UMBS,B03W,2063,ACRU,8.5,L,OS,7/5/2018,
UMBS,B03W,2064,ACRU,10.8,L,OS,7/5/2018,2064-2066 share base
UMBS,B03W,2065,ACRU,8.6,L,UN,7/5/2018,2064-2066 share base
UMBS,B03W,2066,ACRU,22,L,OS,7/5/2018,2064-2066 share base
UMBS,B03W,2067,ACRU,9.2,L,OS,7/5/2018,
UMBS,B03W,2068,ACRU,12.9,L,OS,7/5/2018,
UMBS,B03W,2069,ACRU,14.5,L,OS,7/5/2018,
UMBS,B03W,2070,ACRU,8,L,OS,7/5/2018,
UMBS,B04E,2246,ACRU,22.6,L,OS,7/6/2018,2246 - 2247 share base
UMBS,B04E,2247,ACRU,15.2,L,OS,7/6/2018,2246 - 2247 share base
UMBS,B04E,2248,ACRU,11.1,L,OS,7/6/2018,Shares base with smaller tree
UMBS,B04E,2249,ACRU,19.6,L,OS,7/6/2018,2249 - 2251 share base
UMBS,B04E,2250,ACRU,27,L,OS,7/6/2018,2249 - 2251 share base
UMBS,B04E,2251,ACRU,24.3,L,OS,7/6/2018,2249 - 2251 share base
UMBS,B04E,2252,ACRU,9.2,L,OS,7/6/2018,2252 - 2253 share base
UMBS,B04E,2253,ACRU,8.2,D,OS,7/6/2018,
UMBS,B04E,2254,QURU,12.1,L,OS,7/6/2018,In a new plot
UMBS,B04E,2255,QURU,11.9,L,OS,7/6/2018,
UMBS,B04E,2256,POGR,41.2,L,OD,7/6/2018,
UMBS,B04E,2257,ACRU,13,L,OS,7/6/2018,2257 - 2258 share base
UMBS,B04E,2258,ACRU,11.4,L,OS,7/6/2018,2257 - 2258 share base
UMBS,B04E,2259,FAGR,9.6,L,UN,7/6/2018,
UMBS,B04E,2260,POGR,29.1,D,UN,7/6/2018,
UMBS,B04E,2261,QURU,4.3,L,UN,7/6/2018,In NE veg plot
UMBS,B04E,2262,ACPE,3,L,UN,7/6/2018,In NE veg plot
UMBS,B04E,2263,ACPE,1.4,L,SA,7/6/2018,In NE veg plot
UMBS,B04E,2264,ACRU,27.1,L,OD,7/6/2018,In a cluster with 2264 - 2269
UMBS,B04E,2265,POGR,27.9,L,OD,7/6/2018,"In a cluster with 2264 - 2269, in a new plot"
UMBS,B04E,2266,ACRU,10.1,L,OS,7/6/2018,"In a cluster with 2264 - 2269, in a new plot"
UMBS,B04E,2267,ACRU,8.3,L,OS,7/6/2018,"In a cluster with 2264 - 2269, in a new plot"
UMBS,B04E,2268,ACRU,8.9,L,OS,7/6/2018,"In a cluster with 2264 - 2269, in a new plot"
UMBS,B04E,2269,ACRU,11.1,L,UN,7/6/2018,"In a cluster with 2264 - 2269, in a new plot"
UMBS,B04E,2270,POGR,43.6,L,OD,7/6/2018,
UMBS,B04E,2271,ACRU,8.1,L,OS,7/6/2018,
UMBS,B04E,2272,POGR,49.4,L,OD,7/6/2018,
UMBS,B04E,2273,POGR,44.4,L,OD,7/6/2018,
UMBS,B04E,2274,POGR,39.1,L,OD,7/6/2018,
UMBS,B04E,2275,POGR,22,D,UN,7/6/2018,In a new plot
